username,followers,following,tier,relevance_text_score,relevance_score,audience_intent_score,content_depth_score,engagement_quality_score,topic_signal_score,final_score,weight_relevance,weight_audience_intent,weight_engagement_quality,weight_content_depth,text_confidence,comment_confidence,post_confidence,confidence_score,confidence_grade,needs_review,review_reason,relevance_reason,audience_intent_reason,content_depth_reason,why_selected,sample_caption,sample_comment_1,sample_comment_2,post_count,comment_count,median_engagement_rate
lakeedajohnsontv,3519,3488,nano,0.5,0.2438,0.0,0.0,0.0,0.125,0.0835,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates potential connection to mental health but is not exclusively about it,No comments provided for analysis,No captions provided for analysis,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
therealsashanicole,4674,2631,nano,0.5,0.2438,0.0,0.0,0.0,0.125,0.0835,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Mental health is one of the three main topics, but not the primary focus.",No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
cowboydynamite,35267,3089,micro,0.5,0.2438,0.0,0.0,0.0,0.125,0.0823,0.3375,0.251,0.284,0.1275,0.23,0.0,0.0,0.1035,low,False,,"Mixed focus on mental health, YouTube, and music.",No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
drjuliesmith,1241,2,nano,0.6,0.24,0.0,0.0,0.0,0.0,0.0822,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"The account is managed by a mental health author, but the bio and captions do not explicitly mention mental health.",No comments were provided for analysis.,No captions were provided for analysis.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
pattersonperspective,74389,1187,mid,0.6,0.24,0.0,0.0,0.0,0.0,0.0822,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"The bio mentions mental wellbeing, but it doesn't clearly indicate that the account is primarily mental-health focused.","No comment samples were provided, so we couldn't evaluate the audience's intent.","No caption samples were provided, so we couldn't evaluate the depth of the content.","Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
megjosephson,342555,700,mid,0.5,0.2438,0.0,0.0,0.0,0.125,0.0817,0.335,0.254,0.286,0.125,0.22,0.0,0.0,0.099,low,False,,Bio indicates profession but no explicit mention of mental health focus.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
livewellmindfully,106,88,nano,0.5,0.2438,0.0,0.0,0.0,0.125,0.0815,0.3344,0.2548,0.2865,0.1244,0.2175,0.0,0.0,0.0979,low,False,,Bio mentions mindfulness but does not explicitly state mental health focus,No comments provided for analysis,No captions provided for analysis,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
therapy.with.emilee,57267,1125,mid,0.5,0.2438,0.0,0.0,0.0,0.125,0.081,0.3325,0.257,0.288,0.1225,0.21,0.0,0.0,0.0945,low,False,,Bio is somewhat related to mental health but not exclusively focused.,"No comment samples provided, thus no score.","No caption samples provided, thus no score.","Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.09).",,,,0,0,0.0
mentalhealthawarness,1,3,nano,0.5,0.2438,0.0,0.0,0.0,0.125,0.0718,0.2944,0.3028,0.3185,0.0844,0.0575,0.0,0.0,0.0259,low,False,,"Account has 'Mental Health Awareness' in the bio, but no explicit mention of lived experience, therapy, or evidence-based education.","No comment samples provided, so audience intent cannot be evaluated.","No caption samples provided, so content depth cannot be evaluated.","Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.03).",,,,0,0,0.0
dearmyanxiety,326006,519,mid,0.5,0.2438,0.0,0.0,0.0,0.125,0.0718,0.2944,0.3028,0.3185,0.0844,0.0575,0.0,0.0,0.0259,low,False,,"Account self-identifies as a mental health advocate, but lacks specifics.","No comment samples provided, assuming no intent.","No caption samples provided, assuming generic or no content.","Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.03).",,,,0,0,0.0
hollyfisherhiggins,10966,425,micro,0.5,0.2088,0.0,0.0,0.0,0.025,0.0715,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio is somewhat related to mental health, focusing on transforming trauma.",No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.21, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
mindsettherapy,17,0,nano,0.5,0.2438,0.0,0.0,0.0,0.125,0.0705,0.2894,0.3088,0.3225,0.0794,0.0375,0.0,0.0,0.0169,low,False,,No clear mental health focus in bio.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.02).",,,,0,0,0.0
theocdproject,106,15,nano,0.5,0.2438,0.0,0.0,0.0,0.125,0.0705,0.2894,0.3088,0.3225,0.0794,0.0375,0.0,0.0,0.0169,low,False,,"Account name suggests mental health focus, but bio and captions do not provide enough information to confirm.",No comment samples provided for evaluation.,No caption samples provided for evaluation.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.02).",,,,0,0,0.0
drdelvena,37429,1888,micro,0.5,0.2,0.0,0.0,0.0,0.0,0.0685,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Mentions professional background but heavily promotes CBD/THC products,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
jakegoodmanmd,439633,1835,mid,0.5,0.2,0.0,0.0,0.0,0.0,0.0685,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and account are not primarily mental-health focused, but do have some mental-health related elements.","No comment samples provided, so audience intent cannot be evaluated.","No caption samples provided, so content depth cannot be evaluated.","Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
the.social.therapist,64998,943,mid,0.5,0.2,0.0,0.0,0.0,0.0,0.0685,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio mentions Adlerian psychology and offers 1:1 work, but lacks clear focus on mental health.",No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
healthpsychologyclinic,13518,972,micro,0.5,0.2,0.0,0.0,0.0,0.0,0.0685,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates a health psychologist, but does not explicitly mention mental health focus.",No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
projectsemicolon,1372,2,nano,0.5,0.2,0.0,0.0,0.0,0.0,0.0685,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"The account is related to a mental health organization, but there is no clear indication of regular mental health content in the bio or captions.",No comment samples provided.,No caption samples provided.,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
mentalhealthpt,14154,711,micro,0.5,0.2,0.0,0.0,0.0,0.0,0.0679,0.3394,0.2487,0.2825,0.1294,0.2375,0.0,0.0,0.1069,low,False,,Bio mentions mental health but not as primary focus,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
amandakazzycryer,115583,3359,mid,0.5,0.2,0.0,0.0,0.0,0.0,0.0665,0.3325,0.257,0.288,0.1225,0.21,0.0,0.0,0.0945,low,False,,Bio includes 'Invisible Illness Advocate' but lacks specific mention of mental health.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.09).",,,,0,0,0.0
sitwithwhit,566211,594,macro,0.5,0.2,0.0,0.0,0.0,0.0,0.066,0.33,0.26,0.29,0.12,0.2,0.0,0.0,0.09,low,False,,"The account has a bio related to mental health, but it's not clear if the content is primarily mental health focused.",No comment samples were provided to evaluate audience intent.,No caption samples were provided to evaluate content depth.,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.09).",,,,0,0,0.0
mindmattersdaily,47,99,nano,0.5,0.2,0.0,0.0,0.0,0.0,0.0589,0.2944,0.3028,0.3185,0.0844,0.0575,0.0,0.0,0.0259,low,False,,Bio includes 'Psychology' but also 'Motivation' which is not mental-health primary,No comments provided for analysis,No captions provided for analysis,"Relevance 0.20, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.03).",,,,0,0,0.0
men_to_heal,22444,6352,micro,0.3,0.1638,0.0,0.0,0.0,0.125,0.0561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio lacks clear mental health focus,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.16, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
makedaisychains,141943,2191,mid,0.3,0.1638,0.0,0.0,0.0,0.125,0.0561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not indicate mental health focus,No comments provided for analysis,No captions provided for analysis,"Relevance 0.16, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
beanstheblogger,59660,7386,mid,0.2,0.1238,0.0,0.0,0.0,0.125,0.0424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates a broad range of interests, with mental health as a secondary focus.","No comment samples provided, so audience intent cannot be accurately assessed.","No caption samples provided, so content depth cannot be accurately assessed.","Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
crazyheadcomics,451952,754,mid,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not clearly indicate mental health focus,No comments provided for analysis,No captions provided for analysis,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
tychonxcarter,36148,4411,micro,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and captions do not contain any direct references to mental health or personal experiences.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
yasminecheyenne,177114,1779,mid,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not clearly indicate mental health focus,No comments provided for analysis,No captions provided for analysis,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
exploring.therapy,165564,663,mid,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and captions lack clear mental health focus,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
yoloakili,20275,7563,micro,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not clearly indicate mental health focus.,No comment samples provided.,No caption samples provided.,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
mustang_rranjan,431770,313,mid,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not clearly state a mental health focus,No comment samples provided,No caption samples provided,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
gracewlifestyle,56122,1850,mid,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and captions lack clear mental health focus.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
paging.dr.chanda,64577,2795,mid,0.3,0.12,0.0,0.0,0.0,0.0,0.0411,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not clearly indicate mental health focus.,No comment samples provided.,No caption samples provided.,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
psychologytoday,2413,8,nano,0.3,0.12,0.0,0.0,0.0,0.0,0.0359,0.2994,0.2968,0.3145,0.0894,0.0775,0.0,0.0,0.0349,low,False,,Lacks clear focus on mental health in bio,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.03).",,,,0,0,0.0
drleaf,67,73,nano,0.3,0.12,0.0,0.0,0.0,0.0,0.0352,0.2937,0.3035,0.319,0.0837,0.055,0.0,0.0,0.0248,low,False,,vague bio connection to mental health,no comments provided,no captions provided,"Relevance 0.12, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.02).",,,,0,0,0.0
drjudithjoseph,382760,5528,mid,0.2,0.08,0.0,0.0,0.0,0.0,0.0274,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not mention mental health or related terms,No comments provided for analysis,No captions provided for analysis,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
allira.potter,46316,4233,micro,0.2,0.08,0.0,0.0,0.0,0.0,0.0274,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and captions do not clearly indicate mental health focus,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
officiallyquigley,319760,7348,mid,0.2,0.08,0.0,0.0,0.0,0.0,0.0274,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and captions show no clear focus on mental health.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
chinaealexander,174919,4365,mid,0.2,0.08,0.0,0.0,0.0,0.0,0.0274,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and captions mention various topics, none of which are mental health focused.",No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
morgansandiego,369360,1429,mid,0.2,0.08,0.0,0.0,0.0,0.0,0.0274,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and captions mention nursing and personal life more than mental health.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
imani.intouch,119301,1024,mid,0.2,0.08,0.0,0.0,0.0,0.0,0.0274,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not clearly indicate mental health focus.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
emotionalwellnessco,90,62,nano,0.2,0.08,0.0,0.0,0.0,0.0,0.0274,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Generic motivation-focused bio,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr.annlouise.lockhart,99519,385,mid,0.2,0.08,0.0,0.0,0.0,0.0,0.025,0.3125,0.281,0.304,0.1025,0.13,0.0,0.0,0.0585,low,False,,Bio does not clearly indicate mental health focus.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.06).",,,,0,0,0.0
dr.psychandstyles,12393,2541,micro,0.2,0.08,0.0,0.0,0.0,0.0,0.0246,0.3069,0.2877,0.3085,0.0969,0.1075,0.0,0.0,0.0484,low,False,,Bio does not indicate mental health focus,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.05).",,,,0,0,0.0
mindful__living,8,4,nano,0.2,0.08,0.0,0.0,0.0,0.0,0.0237,0.2963,0.3005,0.317,0.0862,0.065,0.0,0.0,0.0293,low,False,,Bio and captions do not mention mental health or related topics.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.08, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.03).",,,,0,0,0.0
iammarioareyes,17327,7511,micro,0.1,0.04,0.0,0.0,0.0,0.0,0.0137,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio does not indicate mental health focus,No comments provided for analysis,No captions provided for analysis,"Relevance 0.04, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
kwikbrain,44,1,nano,0.1,0.04,0.0,0.0,0.0,0.0,0.0115,0.2863,0.3125,0.325,0.0762,0.025,0.0,0.0,0.0113,low,False,,"Bio and captions show generic motivation and personal development, not primarily mental health focused.",No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.04, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.01).",,,,0,0,0.0
traumatherapyhub,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
thefriendlinessproject,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
theblurtfoundation,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mindful__mamas,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
weareallhuman,3,12,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837,0.3155,0.327,0.0737,0.015,0.0,0.0,0.0067,low,False,,No mental health related content found in bio or captions.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.01).",,,,0,0,0.0
iamleahbowers,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mindfulmoments_ig,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mindgrowthcollective,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
nami_communicate,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
thesadgirlsclub,1,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
cptsdwarriors,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mantherapy,1,4,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
jamichmiles,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
safeplaceformentalhealth,37,62,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
selfcaredepot,8,20,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013,0.2945,0.313,0.0912,0.085,0.0,0.0,0.0383,low,False,,The account's bio and captions are not primarily mental-health focused.,There are no comments provided to evaluate audience intent.,There are no captions provided for evaluation.,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.04).",,,,0,0,0.0
depressionlookslikeme,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
the.happybroadcast,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
kelly.the.cbt.psychologist,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
